creator_assigned_number,creator_gender,most_uploaded_genre,creator_signup_country,total_play_count,total_play_count_male,total_play_count_female,total_play_count_custom_gender,total_play_count_null_gender,plays_by_males_BR,pct_plays_by_males_BR,plays_by_females_BR,pct_plays_by_females_BR,plays_by_custom_gender_BR,pct_plays_by_custom_gender_BR,plays_by_null_gender_BR,pct_plays_by_null_gender_BR,total_play_count_BR,plays_by_males_DE,pct_plays_by_males_DE,plays_by_females_DE,pct_plays_by_females_DE,plays_by_custom_gender_DE,pct_plays_by_custom_gender_DE,plays_by_null_gender_DE,pct_plays_by_null_gender_DE,total_play_count_DE,plays_by_males_EG,pct_plays_by_males_EG,plays_by_females_EG,pct_plays_by_females_EG,plays_by_custom_gender_EG,pct_plays_by_custom_gender_EG,plays_by_null_gender_EG,pct_plays_by_null_gender_EG,total_play_count_EG,plays_by_males_GB,pct_plays_by_males_GB,plays_by_females_GB,pct_plays_by_females_GB,plays_by_custom_gender_GB,pct_plays_by_custom_gender_GB,plays_by_null_gender_GB,pct_plays_by_null_gender_GB,total_play_count_GB,plays_by_males_US,pct_plays_by_males_US,plays_by_females_US,pct_plays_by_females_US,plays_by_custom_gender_US,pct_plays_by_custom_gender_US,plays_by_null_gender_US,pct_plays_by_null_gender_US,total_play_count_US,plays_by_males_VN,pct_plays_by_males_VN,plays_by_females_VN,pct_plays_by_females_VN,plays_by_custom_gender_VN,pct_plays_by_custom_gender_VN,plays_by_null_gender_VN,pct_plays_by_null_gender_VN,total_play_count_VN
2561,male,3,US,341,149,119,1,72,0,,0,,0,,0,,0,0,0.0,1,100.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,46,51.11,29,32.22,0,0.0,15,16.67,90,103,41.2,89,35.6,1,0.4,57,22.8,250,0,,0,,0,,0,,0
2568,,3,US,204,26,146,13,19,0,,0,,0,,0,,0,0,0.0,12,100.0,0,0.0,0,0.0,12,0,,0,,0,,0,,0,3,4.35,58,84.06,2,2.9,6,8.7,69,23,18.7,76,61.79,11,8.94,13,10.57,123,0,,0,,0,,0,,0
2586,,3,DE,129,73,44,0,12,0,,0,,0,,0,,0,0,0.0,1,100.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,72,57.14,43,34.13,0,0.0,11,8.73,126,1,50.0,0,0.0,0,0.0,1,50.0,2,0,,0,,0,,0,,0
2591,female,3,US,316,39,167,82,28,0,,0,,0,,0,,0,0,0.0,5,100.0,0,0.0,0,0.0,5,0,,0,,0,,0,,0,4,6.06,60,90.91,1,1.52,1,1.52,66,35,14.29,102,41.63,81,33.06,27,11.02,245,0,,0,,0,,0,,0
2602,male,3,DE,174,61,95,3,15,0,,0,,0,,0,,0,0,0.0,3,60.0,0,0.0,2,40.0,5,0,,0,,0,,0,,0,33,28.95,73,64.04,2,1.75,6,5.26,114,28,50.91,19,34.55,1,1.82,7,12.73,55,0,,0,,0,,0,,0
2612,male,3,US,213,167,8,25,13,0,,0,,0,,0,,0,0,0.0,0,0.0,0,0.0,1,100.0,1,0,,0,,0,,0,,0,129,99.23,1,0.77,0,0.0,0,0.0,130,38,46.34,7,8.54,25,30.49,12,14.63,82,0,,0,,0,,0,,0
2620,male,3,US,649,408,93,6,142,0,,0,,0,,0,,0,0,0.0,2,100.0,0,0.0,0,0.0,2,0,,0,,0,,0,,0,54,51.92,33,31.73,0,0.0,17,16.35,104,354,65.19,58,10.68,6,1.1,125,23.02,543,0,,0,,0,,0,,0
2634,male,3,VN,191,179,6,1,5,0,,0,,0,,0,,0,0,0.0,1,33.33,1,33.33,1,33.33,3,0,,0,,0,,0,,0,138,99.28,0,0.0,0,0.0,1,0.72,139,41,83.67,5,10.2,0,0.0,3,6.12,49,0,,0,,0,,0,,0
2643,female,3,US,250,30,177,11,32,0,,0,,0,,0,,0,0,0.0,15,71.43,1,4.76,5,23.81,21,0,,0,,0,,0,,0,0,0.0,40,86.96,3,6.52,3,6.52,46,30,16.39,122,66.67,7,3.83,24,13.11,183,0,,0,,0,,0,,0
2646,male,3,GB,122,83,34,0,5,0,,0,,0,,0,,0,0,0.0,2,100.0,0,0.0,0,0.0,2,0,,0,,0,,0,,0,83,69.17,32,26.67,0,0.0,5,4.17,120,0,,0,,0,,0,,0,0,,0,,0,,0,,0
2647,,3,US,118,32,66,1,19,0,,0,,0,,0,,0,0,0.0,3,100.0,0,0.0,0,0.0,3,0,,0,,0,,0,,0,15,35.71,21,50.0,1,2.38,5,11.9,42,17,23.29,42,57.53,0,0.0,14,19.18,73,0,,0,,0,,0,,0
2652,female,3,VN,124,41,67,7,9,0,,0,,0,,0,,0,0,0.0,4,100.0,0,0.0,0,0.0,4,0,,0,,0,,0,,0,8,20.51,27,69.23,1,2.56,3,7.69,39,32,40.0,36,45.0,6,7.5,6,7.5,80,1,100.0,0,0.0,0,0.0,0,0.0,1
2656,female,3,US,151,22,102,22,5,0,,0,,0,,0,,0,0,0.0,0,0.0,1,100.0,0,0.0,1,0,,0,,0,,0,,0,1,2.44,40,97.56,0,0.0,0,0.0,41,21,19.27,62,56.88,21,19.27,5,4.59,109,0,,0,,0,,0,,0
2661,female,3,GB,124,36,70,7,11,0,,0,,0,,0,,0,0,0.0,2,100.0,0,0.0,0,0.0,2,0,,0,,0,,0,,0,16,29.63,31,57.41,4,7.41,3,5.56,54,20,29.41,37,54.41,3,4.41,8,11.76,68,0,,0,,0,,0,,0
2667,male,3,US,108,20,72,1,15,0,,0,,0,,0,,0,0,0.0,28,100.0,0,0.0,0,0.0,28,0,,0,,0,,0,,0,3,7.5,34,85.0,1,2.5,2,5.0,40,17,42.5,10,25.0,0,0.0,13,32.5,40,0,,0,,0,,0,,0
2668,female,3,US,324,54,126,124,20,0,,0,,0,,0,,0,0,0.0,9,75.0,0,0.0,3,25.0,12,0,,0,,0,,0,,0,29,63.04,13,28.26,3,6.52,1,2.17,46,25,9.4,104,39.1,121,45.49,16,6.02,266,0,,0,,0,,0,,0
2669,,3,US,153,58,76,4,15,0,,0,,0,,0,,0,0,0.0,1,100.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,25,43.86,26,45.61,1,1.75,5,8.77,57,33,34.74,49,51.58,3,3.16,10,10.53,95,0,,0,,0,,0,,0
2673,female,3,US,172,27,131,0,14,0,,0,,0,,0,,0,0,0.0,15,100.0,0,0.0,0,0.0,15,0,,0,,0,,0,,0,16,15.38,78,75.0,0,0.0,10,9.62,104,11,20.75,38,71.7,0,0.0,4,7.55,53,0,,0,,0,,0,,0
2674,female,3,US,158,41,96,11,10,0,,0,,0,,0,,0,0,0.0,15,93.75,0,0.0,1,6.25,16,0,,0,,0,,0,,0,15,35.71,24,57.14,1,2.38,2,4.76,42,26,26.0,57,57.0,10,10.0,7,7.0,100,0,,0,,0,,0,,0
2688,custom,3,US,638,490,79,13,56,0,,0,,0,,0,,0,0,0.0,3,42.86,2,28.57,2,28.57,7,0,,0,,0,,0,,0,34,64.15,16,30.19,0,0.0,3,5.66,53,456,78.89,60,10.38,11,1.9,51,8.82,578,0,,0,,0,,0,,0
2699,,3,GB,334,131,156,12,35,0,,0,,0,,0,,0,0,0.0,10,83.33,2,16.67,0,0.0,12,0,,0,,0,,0,,0,92,37.4,114,46.34,7,2.85,33,13.41,246,39,51.32,32,42.11,3,3.95,2,2.63,76,0,,0,,0,,0,,0
2700,female,3,US,344,57,145,117,25,0,,0,,0,,0,,0,0,0.0,1,100.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,24,48.0,8,16.0,6,12.0,12,24.0,50,33,11.26,136,46.42,111,37.88,13,4.44,293,0,,0,,0,,0,,0
2704,,3,GB,243,136,79,6,22,0,,0,,0,,0,,0,0,0.0,0,0.0,4,80.0,1,20.0,5,0,,0,,0,,0,,0,133,56.84,78,33.33,2,0.85,21,8.97,234,3,75.0,1,25.0,0,0.0,0,0.0,4,0,,0,,0,,0,,0
2714,,3,US,621,132,431,10,48,0,,0,,0,,0,,0,0,0.0,4,100.0,0,0.0,0,0.0,4,0,,0,,0,,0,,0,66,27.85,161,67.93,1,0.42,9,3.8,237,66,17.37,266,70.0,9,2.37,39,10.26,380,0,,0,,0,,0,,0
2719,female,3,DE,224,122,91,1,10,0,,0,,0,,0,,0,0,0.0,1,100.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,47,46.53,53,52.48,0,0.0,1,0.99,101,74,61.16,37,30.58,1,0.83,9,7.44,121,1,100.0,0,0.0,0,0.0,0,0.0,1
2722,,3,US,198,32,155,1,10,0,,0,,0,,0,,0,0,0.0,1,100.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,21,17.5,93,77.5,0,0.0,6,5.0,120,11,14.29,61,79.22,1,1.3,4,5.19,77,0,,0,,0,,0,,0
2726,female,3,US,792,15,298,271,208,0,,0,,0,,0,,0,0,0.0,0,0.0,11,100.0,0,0.0,11,0,,0,,0,,0,,0,0,0.0,58,82.86,12,17.14,0,0.0,70,15,2.11,240,33.76,248,34.88,208,29.25,711,0,,0,,0,,0,,0
2732,male,3,GB,302,215,62,4,21,0,,0,,0,,0,,0,0,0.0,0,0.0,1,100.0,0,0.0,1,0,,0,,0,,0,,0,94,69.63,35,25.93,0,0.0,6,4.44,135,121,72.89,27,16.27,3,1.81,15,9.04,166,0,,0,,0,,0,,0
2736,female,3,US,210,75,125,2,8,0,,0,,0,,0,,0,0,0.0,12,100.0,0,0.0,0,0.0,12,0,,0,,0,,0,,0,8,20.51,29,74.36,0,0.0,2,5.13,39,67,42.14,84,52.83,2,1.26,6,3.77,159,0,,0,,0,,0,,0
2746,male,3,US,750,216,432,9,93,0,,0,,0,,0,,0,0,0.0,2,100.0,0,0.0,0,0.0,2,0,,0,,0,,0,,0,147,25.21,364,62.44,6,1.03,66,11.32,583,69,41.82,66,40.0,3,1.82,27,16.36,165,0,,0,,0,,0,,0
2751,,3,US,211,59,86,53,13,0,,0,,0,,0,,0,0,0.0,1,100.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,3,7.89,23,60.53,10,26.32,2,5.26,38,56,32.56,62,36.05,43,25.0,11,6.4,172,0,,0,,0,,0,,0
2752,custom,3,US,271,53,123,69,26,0,,0,,0,,0,,0,0,0.0,2,66.67,0,0.0,1,33.33,3,0,,0,,0,,0,,0,5,11.63,10,23.26,26,60.47,2,4.65,43,48,21.33,111,49.33,43,19.11,23,10.22,225,0,,0,,0,,0,,0
2753,female,3,GB,356,62,256,12,26,0,,0,,0,,0,,0,0,0.0,51,92.73,0,0.0,4,7.27,55,0,,0,,0,,0,,0,18,28.13,42,65.63,2,3.13,2,3.13,64,44,18.88,160,68.67,10,4.29,19,8.15,233,0,0.0,3,75.0,0,0.0,1,25.0,4
2754,female,3,VN,348,93,219,10,26,0,,0,,0,,0,,0,0,0.0,25,86.21,2,6.9,2,6.9,29,0,,0,,0,,0,,0,25,32.47,45,58.44,2,2.6,5,6.49,77,67,28.03,149,62.34,6,2.51,17,7.11,239,1,33.33,0,0.0,0,0.0,2,66.67,3
2761,custom,3,GB,302,86,171,36,9,0,,0,,0,,0,,0,0,0.0,0,0.0,1,100.0,0,0.0,1,0,,0,,0,,0,,0,34,44.74,41,53.95,1,1.32,0,0.0,76,52,23.11,130,57.78,34,15.11,9,4.0,225,0,,0,,0,,0,,0
2764,,3,US,282,78,136,23,45,0,,0,,0,,0,,0,0,0.0,4,100.0,0,0.0,0,0.0,4,0,,0,,0,,0,,0,17,29.31,17,29.31,22,37.93,2,3.45,58,61,27.73,115,52.27,1,0.45,43,19.55,220,0,,0,,0,,0,,0
2765,,3,US,594,160,207,171,56,0,,0,,0,,0,,0,0,0.0,0,0.0,6,100.0,0,0.0,6,0,,0,,0,,0,,0,27,46.55,9,15.52,6,10.34,16,27.59,58,133,25.09,198,37.36,159,30.0,40,7.55,530,0,,0,,0,,0,,0
2807,female,3,US,468,103,262,22,81,0,0.0,0,0.0,0,0.0,3,100.0,3,0,0.0,4,26.67,9,60.0,2,13.33,15,0,,0,,0,,0,,0,20,40.0,27,54.0,1,2.0,2,4.0,50,83,20.75,231,57.75,12,3.0,74,18.5,400,0,,0,,0,,0,,0
2812,,3,GB,176,107,62,1,6,0,,0,,0,,0,,0,0,0.0,0,0.0,1,100.0,0,0.0,1,0,,0,,0,,0,,0,107,62.57,59,34.5,0,0.0,5,2.92,171,0,0.0,3,75.0,0,0.0,1,25.0,4,0,,0,,0,,0,,0
2816,female,3,US,235,34,192,3,6,0,,0,,0,,0,,0,0,0.0,2,100.0,0,0.0,0,0.0,2,0,,0,,0,,0,,0,24,13.33,150,83.33,2,1.11,4,2.22,180,10,18.87,40,75.47,1,1.89,2,3.77,53,0,,0,,0,,0,,0
2824,female,3,GB,127,31,94,0,2,0,,0,,0,,0,,0,0,0.0,4,66.67,0,0.0,2,33.33,6,0,,0,,0,,0,,0,30,25.42,88,74.58,0,0.0,0,0.0,118,1,33.33,2,66.67,0,0.0,0,0.0,3,0,,0,,0,,0,,0
2825,female,3,US,252,35,202,5,10,0,,0,,0,,0,,0,0,0.0,29,100.0,0,0.0,0,0.0,29,0,,0,,0,,0,,0,4,6.35,50,79.37,3,4.76,6,9.52,63,27,17.31,123,78.85,2,1.28,4,2.56,156,4,100.0,0,0.0,0,0.0,0,0.0,4
2826,male,3,GB,130,60,57,1,12,0,,0,,0,,0,,0,0,0.0,1,100.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,59,46.46,56,44.09,1,0.79,11,8.66,127,1,50.0,0,0.0,0,0.0,1,50.0,2,0,,0,,0,,0,,0
2827,female,3,GB,359,101,243,6,9,0,0.0,27,100.0,0,0.0,0,0.0,27,0,0.0,5,100.0,0,0.0,0,0.0,5,0,,0,,0,,0,,0,49,25.26,136,70.1,6,3.09,3,1.55,194,52,39.1,75,56.39,0,0.0,6,4.51,133,0,,0,,0,,0,,0
2835,female,3,GB,237,46,162,8,21,0,,0,,0,,0,,0,0,0.0,1,100.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,46,19.83,157,67.67,8,3.45,21,9.05,232,0,0.0,4,100.0,0,0.0,0,0.0,4,0,,0,,0,,0,,0
2837,male,3,US,150,113,13,12,12,0,,0,,0,,0,,0,0,0.0,0,0.0,3,100.0,0,0.0,3,0,,0,,0,,0,,0,39,97.5,0,0.0,1,2.5,0,0.0,40,74,69.16,13,12.15,8,7.48,12,11.21,107,0,,0,,0,,0,,0
2850,male,3,US,365,30,152,163,20,0,,0,,0,,0,,0,0,0.0,3,100.0,0,0.0,0,0.0,3,0,,0,,0,,0,,0,7,16.67,14,33.33,21,50.0,0,0.0,42,23,7.19,135,42.19,142,44.38,20,6.25,320,0,,0,,0,,0,,0
2855,female,3,US,612,164,324,88,36,0,,0,,0,,0,,0,0,0.0,1,100.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,86,35.25,151,61.89,2,0.82,5,2.05,244,78,21.25,172,46.87,86,23.43,31,8.45,367,0,,0,,0,,0,,0
2867,female,3,GB,244,107,127,4,6,0,,0,,0,,0,,0,0,0.0,2,100.0,0,0.0,0,0.0,2,0,,0,,0,,0,,0,90,45.23,106,53.27,0,0.0,3,1.51,199,17,40.48,19,45.24,4,9.52,2,4.76,42,0,0.0,0,0.0,0,0.0,1,100.0,1
2875,custom,3,US,266,100,92,48,26,1,100.0,0,0.0,0,0.0,0,0.0,1,0,0.0,2,50.0,2,50.0,0,0.0,4,0,,0,,0,,0,,0,12,25.53,26,55.32,9,19.15,0,0.0,47,87,40.65,64,29.91,37,17.29,26,12.15,214,0,,0,,0,,0,,0
2886,custom,3,GB,225,21,133,59,12,0,,0,,0,,0,,0,0,0.0,11,84.62,2,15.38,0,0.0,13,0,,0,,0,,0,,0,4,8.16,31,63.27,12,24.49,2,4.08,49,17,10.43,91,55.83,45,27.61,10,6.13,163,0,,0,,0,,0,,0
2888,female,3,BR,153,28,96,5,24,0,,0,,0,,0,,0,0,0.0,11,100.0,0,0.0,0,0.0,11,0,,0,,0,,0,,0,13,28.26,21,45.65,4,8.7,8,17.39,46,15,15.63,64,66.67,1,1.04,16,16.67,96,0,,0,,0,,0,,0
2911,,3,GB,130,37,90,1,2,0,,0,,0,,0,,0,0,0.0,2,100.0,0,0.0,0,0.0,2,0,,0,,0,,0,,0,37,29.6,86,68.8,1,0.8,1,0.8,125,0,0.0,2,66.67,0,0.0,1,33.33,3,0,,0,,0,,0,,0
2930,custom,3,VN,322,48,223,16,35,0,,0,,0,,0,,0,0,0.0,9,81.82,2,18.18,0,0.0,11,0,,0,,0,,0,,0,28,35.0,40,50.0,0,0.0,12,15.0,80,19,8.26,174,75.65,14,6.09,23,10.0,230,1,100.0,0,0.0,0,0.0,0,0.0,1
2951,male,3,GB,148,47,84,5,12,0,,0,,0,,0,,0,0,0.0,2,100.0,0,0.0,0,0.0,2,0,,0,,0,,0,,0,45,32.61,78,56.52,5,3.62,10,7.25,138,2,25.0,4,50.0,0,0.0,2,25.0,8,0,,0,,0,,0,,0
2954,female,3,US,487,214,209,37,27,0,,0,,0,,0,,0,0,0.0,2,100.0,0,0.0,0,0.0,2,0,,0,,0,,0,,0,25,32.47,48,62.34,1,1.3,3,3.9,77,189,46.44,159,39.07,35,8.6,24,5.9,407,0,0.0,0,0.0,1,100.0,0,0.0,1
2956,female,3,US,100,38,57,0,5,0,0.0,5,100.0,0,0.0,0,0.0,5,0,0.0,0,0.0,0,0.0,1,100.0,1,0,,0,,0,,0,,0,14,22.22,45,71.43,0,0.0,4,6.35,63,21,75.0,7,25.0,0,0.0,0,0.0,28,3,100.0,0,0.0,0,0.0,0,0.0,3
2960,female,3,US,335,59,247,2,27,0,,0,,0,,0,,0,0,0.0,4,100.0,0,0.0,0,0.0,4,0,,0,,0,,0,,0,13,12.87,78,77.23,1,0.99,9,8.91,101,46,20.0,165,71.74,1,0.43,18,7.83,230,0,,0,,0,,0,,0
2965,female,3,GB,174,91,60,5,18,0,,0,,0,,0,,0,0,0.0,1,100.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,17,30.36,39,69.64,0,0.0,0,0.0,56,74,63.25,20,17.09,5,4.27,18,15.38,117,0,,0,,0,,0,,0
2971,male,3,GB,265,115,51,64,35,0,,0,,0,,0,,0,0,0.0,2,66.67,0,0.0,1,33.33,3,0,,0,,0,,0,,0,53,35.81,32,21.62,46,31.08,17,11.49,148,62,54.39,17,14.91,18,15.79,17,14.91,114,0,,0,,0,,0,,0
2977,female,3,US,118,6,96,9,7,0,,0,,0,,0,,0,0,0.0,6,85.71,0,0.0,1,14.29,7,0,,0,,0,,0,,0,0,0.0,43,95.56,0,0.0,2,4.44,45,6,9.09,47,71.21,9,13.64,4,6.06,66,0,,0,,0,,0,,0
2991,,3,US,250,91,117,28,14,0,,0,,0,,0,,0,0,0.0,6,100.0,0,0.0,0,0.0,6,0,,0,,0,,0,,0,34,70.83,12,25.0,2,4.17,0,0.0,48,56,28.72,99,50.77,26,13.33,14,7.18,195,1,100.0,0,0.0,0,0.0,0,0.0,1
2992,,3,US,193,96,82,0,15,0,,0,,0,,0,,0,0,0.0,1,100.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,30,36.59,45,54.88,0,0.0,7,8.54,82,66,60.0,36,32.73,0,0.0,8,7.27,110,0,,0,,0,,0,,0
3006,male,3,US,1168,285,639,37,207,0,,0,,0,,0,,0,0,0.0,1,20.0,0,0.0,4,80.0,5,0,,0,,0,,0,,0,28,14.43,150,77.32,12,6.19,4,2.06,194,257,26.52,488,50.36,25,2.58,199,20.54,969,0,,0,,0,,0,,0
3012,female,3,US,252,86,57,0,109,0,,0,,0,,0,,0,0,0.0,0,0.0,0,0.0,1,100.0,1,0,,0,,0,,0,,0,2,2.82,1,1.41,0,0.0,68,95.77,71,84,46.67,56,31.11,0,0.0,40,22.22,180,0,,0,,0,,0,,0
3014,male,3,US,167,119,5,23,20,0,,0,,0,,0,,0,0,0.0,0,0.0,0,0.0,5,100.0,5,0,,0,,0,,0,,0,50,96.15,1,1.92,1,1.92,0,0.0,52,69,62.73,4,3.64,22,20.0,15,13.64,110,0,,0,,0,,0,,0
3016,,3,GB,186,119,62,0,5,0,,0,,0,,0,,0,0,0.0,1,100.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,113,68.48,47,28.48,0,0.0,5,3.03,165,6,30.0,14,70.0,0,0.0,0,0.0,20,0,,0,,0,,0,,0
3021,female,3,GB,178,56,87,22,13,0,,0,,0,,0,,0,0,0.0,1,100.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,3,6.52,40,86.96,3,6.52,0,0.0,46,53,40.46,46,35.11,19,14.5,13,9.92,131,0,,0,,0,,0,,0
3028,female,3,US,349,45,180,71,53,0,,0,,0,,0,,0,0,0.0,19,36.54,10,19.23,23,44.23,52,0,,0,,0,,0,,0,14,13.59,55,53.4,33,32.04,1,0.97,103,31,16.23,103,53.93,28,14.66,29,15.18,191,0,0.0,3,100.0,0,0.0,0,0.0,3
3031,,3,US,415,113,281,3,18,0,,0,,0,,0,,0,0,0.0,1,100.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,93,25.07,259,69.81,3,0.81,16,4.31,371,20,46.51,21,48.84,0,0.0,2,4.65,43,0,,0,,0,,0,,0
3033,male,3,US,156,91,49,1,15,0,,0,,0,,0,,0,0,0.0,1,50.0,0,0.0,1,50.0,2,0,,0,,0,,0,,0,84,58.33,45,31.25,1,0.69,14,9.72,144,7,70.0,3,30.0,0,0.0,0,0.0,10,0,,0,,0,,0,,0
3036,male,3,US,352,210,104,1,37,0,,0,,0,,0,,0,0,0.0,1,50.0,0,0.0,1,50.0,2,0,,0,,0,,0,,0,64,73.56,19,21.84,0,0.0,4,4.6,87,146,55.51,84,31.94,1,0.38,32,12.17,263,0,,0,,0,,0,,0
3039,,3,DE,560,237,281,3,39,0,,0,,0,,0,,0,0,0.0,4,100.0,0,0.0,0,0.0,4,0,,0,,0,,0,,0,26,42.62,27,44.26,0,0.0,8,13.11,61,211,42.71,249,50.4,3,0.61,31,6.28,494,0,0.0,1,100.0,0,0.0,0,0.0,1
3040,female,3,US,525,57,142,305,21,0,,0,,0,,0,,0,0,0.0,14,4.88,272,94.77,1,0.35,287,0,,0,,0,,0,,0,13,27.08,21,43.75,7,14.58,7,14.58,48,44,23.16,107,56.32,26,13.68,13,6.84,190,0,,0,,0,,0,,0
3044,female,3,GB,113,73,32,3,5,0,,0,,0,,0,,0,0,0.0,0,0.0,1,100.0,0,0.0,1,0,,0,,0,,0,,0,60,85.71,8,11.43,0,0.0,2,2.86,70,13,30.95,24,57.14,2,4.76,3,7.14,42,0,,0,,0,,0,,0
3045,female,3,US,673,109,360,159,45,0,,0,,0,,0,,0,0,0.0,29,76.32,7,18.42,2,5.26,38,0,,0,,0,,0,,0,20,15.5,90,69.77,12,9.3,7,5.43,129,89,17.59,241,47.63,140,27.67,36,7.11,506,0,,0,,0,,0,,0
3048,female,3,US,372,110,241,5,16,0,,0,,0,,0,,0,0,0.0,0,0.0,0,0.0,1,100.0,1,0,,0,,0,,0,,0,18,14.4,99,79.2,3,2.4,5,4.0,125,92,37.4,142,57.72,2,0.81,10,4.07,246,0,,0,,0,,0,,0
3057,male,3,US,225,42,163,12,8,0,,0,,0,,0,,0,0,0.0,1,100.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,3,5.08,56,94.92,0,0.0,0,0.0,59,39,23.64,106,64.24,12,7.27,8,4.85,165,0,,0,,0,,0,,0
3058,male,3,GB,640,223,358,11,48,0,,0,,0,,0,,0,0,0.0,15,100.0,0,0.0,0,0.0,15,0,,0,,0,,0,,0,122,30.27,247,61.29,4,0.99,30,7.44,403,101,45.5,96,43.24,7,3.15,18,8.11,222,0,,0,,0,,0,,0
3062,male,3,VN,154,11,129,6,8,0,,0,,0,,0,,0,0,0.0,6,100.0,0,0.0,0,0.0,6,0,,0,,0,,0,,0,2,1.77,106,93.81,2,1.77,3,2.65,113,9,25.71,17,48.57,4,11.43,5,14.29,35,0,,0,,0,,0,,0
3066,custom,3,US,107,49,56,0,2,0,,0,,0,,0,,0,0,0.0,2,100.0,0,0.0,0,0.0,2,0,,0,,0,,0,,0,44,44.9,53,54.08,0,0.0,1,1.02,98,5,71.43,1,14.29,0,0.0,1,14.29,7,0,,0,,0,,0,,0
3073,female,3,GB,102,48,52,0,2,0,,0,,0,,0,,0,0,0.0,2,100.0,0,0.0,0,0.0,2,0,,0,,0,,0,,0,34,47.89,35,49.3,0,0.0,2,2.82,71,14,48.28,15,51.72,0,0.0,0,0.0,29,0,,0,,0,,0,,0
3078,,3,GB,101,31,60,1,9,0,,0,,0,,0,,0,0,0.0,3,100.0,0,0.0,0,0.0,3,0,,0,,0,,0,,0,20,35.09,34,59.65,1,1.75,2,3.51,57,11,26.83,23,56.1,0,0.0,7,17.07,41,0,,0,,0,,0,,0
3093,female,3,US,238,122,90,8,18,0,,0,,0,,0,,0,0,0.0,5,83.33,1,16.67,0,0.0,6,0,,0,,0,,0,,0,73,79.35,15,16.3,1,1.09,3,3.26,92,49,35.0,70,50.0,6,4.29,15,10.71,140,0,,0,,0,,0,,0
3097,,3,GB,572,395,130,4,43,0,,0,,0,,0,,0,0,0.0,2,100.0,0,0.0,0,0.0,2,0,,0,,0,,0,,0,385,68.75,128,22.86,4,0.71,43,7.68,560,10,100.0,0,0.0,0,0.0,0,0.0,10,0,,0,,0,,0,,0
3099,female,3,GB,155,70,53,2,30,0,,0,,0,,0,,0,0,0.0,1,100.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,20,51.28,12,30.77,2,5.13,5,12.82,39,50,43.48,40,34.78,0,0.0,25,21.74,115,0,,0,,0,,0,,0
3100,female,3,GB,745,299,370,15,61,0,,0,,0,,0,,0,0,0.0,9,90.0,0,0.0,1,10.0,10,0,,0,,0,,0,,0,61,50.41,48,39.67,4,3.31,8,6.61,121,238,38.76,313,50.98,11,1.79,52,8.47,614,0,,0,,0,,0,,0
3105,male,3,US,231,75,138,5,13,0,0.0,1,100.0,0,0.0,0,0.0,1,0,0.0,6,85.71,0,0.0,1,14.29,7,0,,0,,0,,0,,0,4,9.52,33,78.57,4,9.52,1,2.38,42,71,39.23,98,54.14,1,0.55,11,6.08,181,0,,0,,0,,0,,0
3108,,3,GB,432,138,187,68,39,0,,0,,0,,0,,0,0,0.0,23,100.0,0,0.0,0,0.0,23,0,,0,,0,,0,,0,5,11.36,15,34.09,22,50.0,2,4.55,44,133,36.44,149,40.82,46,12.6,37,10.14,365,0,,0,,0,,0,,0
3114,custom,3,US,590,178,220,156,36,0,,0,,0,,0,,0,0,0.0,6,50.0,6,50.0,0,0.0,12,0,,0,,0,,0,,0,29,34.52,36,42.86,14,16.67,5,5.95,84,149,30.16,178,36.03,136,27.53,31,6.28,494,0,,0,,0,,0,,0
3119,female,3,GB,395,54,317,11,13,0,,0,,0,,0,,0,0,0.0,113,99.12,0,0.0,1,0.88,114,0,,0,,0,,0,,0,10,14.08,54,76.06,6,8.45,1,1.41,71,44,20.95,150,71.43,5,2.38,11,5.24,210,0,,0,,0,,0,,0
3124,female,3,US,204,49,135,13,7,0,,0,,0,,0,,0,0,0.0,1,100.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,8,13.56,43,72.88,6,10.17,2,3.39,59,41,28.47,91,63.19,7,4.86,5,3.47,144,0,,0,,0,,0,,0
3125,female,3,GB,101,50,37,2,12,0,,0,,0,,0,,0,0,0.0,1,50.0,0,0.0,1,50.0,2,0,,0,,0,,0,,0,36,48.0,30,40.0,1,1.33,8,10.67,75,14,58.33,6,25.0,1,4.17,3,12.5,24,0,,0,,0,,0,,0
